endTime,artistName,trackName,Minutes Played,Day,Week,Month
2022-10-13 03:19:00,Ed Sheeran,Afterglow,3.09,13,41,10
2022-10-13 03:30:00,Beyoncé,Beautiful Liar,0.69,13,41,10
2022-10-13 03:38:00,Beyoncé,Beautiful Liar,2.65,13,41,10
2022-10-13 03:41:00,Ryan Hurd,Chasing After You (with Maren Morris),3.47,13,41,10
2022-10-13 03:47:00,Taylor Swift,evermore (feat. Bon Iver),5.07,13,41,10
2022-10-13 03:50:00,Lady Gaga,Shallow - Radio Edit,3.62,13,41,10
2022-10-13 03:55:00,Adele,All I Ask,4.53,13,41,10
2022-10-13 04:11:00,Camila Cabello,Shameless,2.16,13,41,10
2022-10-13 05:38:00,Camila Cabello,Shameless,1.51,13,41,10
2022-10-13 05:42:00,Taylor Swift,Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From The Vault),4.31,13,41,10
2022-10-13 05:53:00,Céline Dion,Right In Front of You,1.2,13,41,10
2022-10-13 07:28:00,Céline Dion,Right In Front of You,3.03,13,41,10
2022-10-13 07:33:00,Adele,Someone Like You,4.75,13,41,10
2022-10-13 07:36:00,Camila Cabello,Bam Bam (feat. Ed Sheeran),3.43,13,41,10
2022-10-13 07:41:00,Taylor Swift,exile (feat. Bon Iver),4.76,13,41,10
2022-10-13 07:46:00,Céline Dion,I Surrender,4.8,13,41,10
2022-10-13 07:58:00,Lea Salonga,A Whole New World,1.59,13,41,10
2022-10-13 08:07:00,Lea Salonga,A Whole New World,1.09,13,41,10
2022-10-13 08:11:00,Billie Eilish,No Time To Die,4.07,13,41,10
2022-10-13 08:15:00,Taylor Swift,mirrorball,3.48,13,41,10
2022-10-13 08:29:00,Idina Menzel,"Let It Go - From ""Frozen""/Soundtrack Version",3.47,13,41,10
2022-10-13 11:08:00,Taylor Swift,august,4.37,13,41,10
2022-10-13 11:12:00,Beyoncé,Halo,4.35,13,41,10
2022-10-13 11:16:00,Ed Sheeran,The Joker And The Queen (feat. Taylor Swift),3.09,13,41,10
2022-10-13 11:31:00,Adele,Easy On Me,3.74,13,41,10
2022-10-13 11:36:00,Taylor Swift,my tears ricochet,4.26,13,41,10
2022-10-13 11:40:00,Céline Dion,"My Heart Will Go On - Love Theme from ""Titanic""",4.67,13,41,10
2022-10-13 11:44:00,Selena Gomez,Lose You To Love Me,3.44,13,41,10
2022-10-13 11:48:00,Adele,Can I Get It,3.51,13,41,10
2022-10-13 11:51:00,Taylor Swift,willow,3.58,13,41,10
2022-10-13 11:55:00,Céline Dion,Immortality (feat. Bee Gees),4.18,13,41,10
2022-10-13 12:25:00,Lewis Capaldi,Someone You Loved,3.04,13,41,10
2022-10-13 12:32:00,Adele,Love In The Dark,4.77,13,41,10
2022-10-13 12:36:00,Taylor Swift,gold rush,1.07,13,41,10
2022-10-13 14:25:00,Taylor Swift,gold rush,2.02,13,41,10
2022-10-13 14:28:00,Ed Sheeran,Afterglow,3.09,13,41,10
2022-10-13 14:32:00,Beyoncé,Beautiful Liar,3.33,13,41,10
2022-10-13 14:35:00,Ryan Hurd,Chasing After You (with Maren Morris),3.47,13,41,10
2022-10-13 14:40:00,Taylor Swift,evermore (feat. Bon Iver),5.07,13,41,10
2022-10-13 14:44:00,Lady Gaga,Shallow - Radio Edit,3.62,13,41,10
2022-10-13 15:12:00,Adele,All I Ask,4.53,13,41,10
2022-10-13 15:15:00,Camila Cabello,Shameless,3.66,13,41,10
2022-10-13 15:19:00,Taylor Swift,Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From The Vault),1.9,13,41,10
2022-10-14 03:09:00,Taylor Swift,Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From The Vault),4.31,14,41,10
2022-10-14 03:27:00,Céline Dion,Right In Front of You,4.23,14,41,10
2022-10-14 03:32:00,Adele,Someone Like You,4.75,14,41,10
2022-10-14 03:35:00,Camila Cabello,Bam Bam (feat. Ed Sheeran),3.43,14,41,10
2022-10-14 03:41:00,Taylor Swift,exile (feat. Bon Iver),4.76,14,41,10
2022-10-14 04:03:00,Céline Dion,I Surrender,2.84,14,41,10
2022-10-14 05:20:00,Lea Salonga,A Whole New World,2.68,14,41,10
2022-10-14 05:24:00,Billie Eilish,No Time To Die,4.07,14,41,10
2022-10-14 06:05:00,Taylor Swift,mirrorball,3.48,14,41,10
2022-10-14 06:09:00,Idina Menzel,"Let It Go - From ""Frozen""/Soundtrack Version",3.73,14,41,10
2022-10-14 06:27:00,Taylor Swift,august,4.37,14,41,10
2022-10-14 07:05:00,Beyoncé,Halo,4.35,14,41,10
2022-10-14 07:08:00,Ed Sheeran,The Joker And The Queen (feat. Taylor Swift),3.09,14,41,10
2022-10-14 07:12:00,Adele,Easy On Me,3.74,14,41,10
2022-10-14 07:16:00,Taylor Swift,my tears ricochet,4.26,14,41,10
2022-10-14 07:21:00,Céline Dion,"My Heart Will Go On - Love Theme from ""Titanic""",4.67,14,41,10
2022-10-14 07:25:00,Selena Gomez,Lose You To Love Me,3.44,14,41,10
2022-10-14 07:29:00,Adele,Can I Get It,3.51,14,41,10
2022-10-14 10:08:00,Taylor Swift,willow,3.42,14,41,10
2022-10-14 10:13:00,Céline Dion,Immortality (feat. Bee Gees),4.18,14,41,10
2022-10-14 10:16:00,Lewis Capaldi,Someone You Loved,3.04,14,41,10
2022-10-14 10:40:00,Adele,Love In The Dark,4.77,14,41,10
2022-10-14 10:43:00,Taylor Swift,gold rush,3.09,14,41,10
2022-10-14 10:46:00,Ed Sheeran,Afterglow,3.09,14,41,10
2022-10-14 10:49:00,Beyoncé,Beautiful Liar,3.33,14,41,10
2022-10-14 10:53:00,Ryan Hurd,Chasing After You (with Maren Morris),3.47,14,41,10
2022-10-14 10:58:00,Taylor Swift,evermore (feat. Bon Iver),5.07,14,41,10
2022-10-14 11:02:00,Lady Gaga,Shallow - Radio Edit,3.62,14,41,10
2022-10-14 11:06:00,Adele,All I Ask,4.53,14,41,10
2022-10-14 11:10:00,Camila Cabello,Shameless,3.66,14,41,10
2022-10-14 11:14:00,Taylor Swift,Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From The Vault),4.31,14,41,10
2022-10-14 11:18:00,Céline Dion,Right In Front of You,4.23,14,41,10
2022-10-14 11:23:00,Adele,Someone Like You,4.75,14,41,10
2022-10-14 11:27:00,Camila Cabello,Bam Bam (feat. Ed Sheeran),3.43,14,41,10
2022-10-14 11:31:00,Taylor Swift,exile (feat. Bon Iver),4.76,14,41,10
2022-10-14 11:36:00,Céline Dion,I Surrender,4.8,14,41,10
2022-10-14 11:39:00,Lea Salonga,A Whole New World,2.68,14,41,10
2022-10-14 11:43:00,Billie Eilish,No Time To Die,4.07,14,41,10
2022-10-14 11:46:00,Taylor Swift,mirrorball,3.48,14,41,10
2022-10-14 11:50:00,Idina Menzel,"Let It Go - From ""Frozen""/Soundtrack Version",3.73,14,41,10
2022-10-14 12:12:00,Taylor Swift,august,4.37,14,41,10
2022-10-14 12:16:00,Beyoncé,Halo,4.35,14,41,10
2022-10-14 12:19:00,Ed Sheeran,The Joker And The Queen (feat. Taylor Swift),3.09,14,41,10
2022-10-14 12:29:00,Adele,Easy On Me,3.74,14,41,10
2022-10-14 14:27:00,Taylor Swift,my tears ricochet,4.26,14,41,10
2022-10-14 14:32:00,Céline Dion,"My Heart Will Go On - Love Theme from ""Titanic""",4.67,14,41,10
2022-10-14 14:36:00,Selena Gomez,Lose You To Love Me,3.44,14,41,10
2022-10-14 14:39:00,Adele,Can I Get It,3.51,14,41,10
2022-10-14 14:58:00,Taylor Swift,willow,3.58,14,41,10
2022-10-15 02:26:00,Céline Dion,Immortality (feat. Bee Gees),4.18,15,41,10
2022-10-15 02:29:00,Lewis Capaldi,Someone You Loved,3.04,15,41,10
2022-10-15 02:34:00,Adele,Love In The Dark,4.77,15,41,10
2022-10-15 02:40:00,Taylor Swift,gold rush,3.09,15,41,10
2022-10-15 02:43:00,Ed Sheeran,Afterglow,3.09,15,41,10
2022-10-15 02:46:00,Beyoncé,Beautiful Liar,3.33,15,41,10
2022-10-15 03:01:00,Ryan Hurd,Chasing After You (with Maren Morris),3.47,15,41,10
2022-10-15 03:09:00,Taylor Swift,evermore (feat. Bon Iver),1.0,15,41,10
2022-10-15 05:57:00,Taylor Swift,evermore (feat. Bon Iver),4.07,15,41,10
2022-10-15 07:40:00,Idina Menzel,"Let It Go - From ""Frozen""/Soundtrack Version",3.73,15,41,10
2022-10-15 07:45:00,Taylor Swift,my tears ricochet,2.43,15,41,10
2022-10-15 08:15:00,Taylor Swift,my tears ricochet,1.83,15,41,10
2022-10-15 09:14:00,Beyoncé,Halo,3.97,15,41,10
2022-10-15 09:17:00,Selena Gomez,Lose You To Love Me,3.44,15,41,10
2022-10-15 09:21:00,Beyoncé,Beautiful Liar,3.33,15,41,10
2022-10-15 10:48:00,Adele,Can I Get It,3.51,15,41,10
2022-10-15 10:51:00,Taylor Swift,gold rush,3.09,15,41,10
2022-10-15 10:56:00,Taylor Swift,Clean,4.52,15,41,10
2022-10-15 11:00:00,Taylor Swift,This Love,4.17,15,41,10
2022-10-15 11:04:00,Taylor Swift,White Horse (Taylor’s Version),3.91,15,41,10
2022-10-15 11:08:00,Taylor Swift,Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From The Vault),4.31,15,41,10
2022-10-15 11:12:00,Taylor Swift,Wildest Dreams (Taylor's Version),3.67,15,41,10
2022-10-15 11:15:00,Ed Sheeran,The Joker And The Queen (feat. Taylor Swift),3.09,15,41,10
2022-10-15 11:18:00,Ryan Hurd,Chasing After You (with Maren Morris),3.47,15,41,10
2022-10-15 11:22:00,Céline Dion,Immortality (feat. Bee Gees),4.18,15,41,10
2022-10-15 11:26:00,Taylor Swift,willow,3.58,15,41,10
2022-10-15 11:31:00,Adele,Love In The Dark,4.77,15,41,10
2022-10-15 11:34:00,Lady Gaga,Shallow - Radio Edit,3.62,15,41,10
2022-10-15 11:39:00,Céline Dion,Right In Front of You,4.23,15,41,10
2022-10-15 11:43:00,Taylor Swift,Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From The Vault),4.31,15,41,10
2022-10-15 11:48:00,Adele,Someone Like You,4.75,15,41,10
2022-10-15 11:51:00,Ed Sheeran,Afterglow,3.09,15,41,10
2022-10-15 11:55:00,Camila Cabello,Shameless,3.66,15,41,10
2022-10-15 12:00:00,Taylor Swift,exile (feat. Bon Iver),4.76,15,41,10
2022-10-15 12:03:00,Lewis Capaldi,Someone You Loved,3.04,15,41,10
2022-10-15 12:07:00,Adele,All I Ask,4.53,15,41,10
2022-10-15 12:36:00,Céline Dion,I Surrender,4.8,15,41,10
2022-10-15 12:39:00,Taylor Swift,mirrorball,3.48,15,41,10
2022-10-15 14:06:00,Camila Cabello,Bam Bam (feat. Ed Sheeran),2.95,15,41,10
2022-10-16 02:28:00,Taylor Swift,Love Story (Taylor’s Version),3.93,16,41,10
2022-10-16 02:31:00,Taylor Swift,You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault),3.68,16,41,10
2022-10-16 02:36:00,Taylor Swift,Breathe (feat. Colbie Caillat) (Taylor’s Version),4.39,16,41,10
2022-10-16 02:40:00,Taylor Swift,White Horse (Taylor’s Version),3.91,16,41,10
2022-10-16 02:44:00,Taylor Swift,Hey Stephen (Taylor’s Version),4.24,16,41,10
2022-10-16 02:48:00,Taylor Swift,That’s When (feat. Keith Urban) (Taylor’s Version) (From The Vault),3.16,16,41,10
2022-10-16 02:52:00,Taylor Swift,You Belong With Me (Taylor’s Version),3.85,16,41,10
2022-10-16 02:56:00,Taylor Swift,Fearless (Taylor’s Version),4.03,16,41,10
2022-10-16 03:32:00,Taylor Swift,Fifteen (Taylor’s Version),3.09,16,41,10
2022-10-16 07:51:00,Taylor Swift,Jump Then Fall (Taylor’s Version),3.96,16,41,10
2022-10-16 08:01:00,Taylor Swift,You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault),2.64,16,41,10
2022-10-16 08:31:00,Taylor Swift,You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault),1.05,16,41,10
2022-10-16 08:35:00,Taylor Swift,Forever & Always (Taylor’s Version),3.76,16,41,10
2022-10-16 08:47:00,Taylor Swift,We Were Happy (Taylor’s Version) (From The Vault),2.86,16,41,10
2022-10-16 10:41:00,Taylor Swift,We Were Happy (Taylor’s Version) (From The Vault),1.22,16,41,10
2022-10-16 10:45:00,Taylor Swift,Mr. Perfectly Fine (Taylor’s Version) (From The Vault),3.88,16,41,10
2022-10-16 10:49:00,Taylor Swift,Breathe (feat. Colbie Caillat) (Taylor’s Version),3.3,16,41,10
2022-10-16 11:03:00,Taylor Swift,White Horse (Taylor’s Version),3.91,16,41,10
2022-10-16 11:07:00,Taylor Swift,Hey Stephen (Taylor’s Version),4.24,16,41,10
2022-10-16 11:10:00,Taylor Swift,That’s When (feat. Keith Urban) (Taylor’s Version) (From The Vault),3.16,16,41,10
2022-10-16 11:14:00,Taylor Swift,You Belong With Me (Taylor’s Version),3.85,16,41,10
2022-10-16 11:18:00,Taylor Swift,Fearless (Taylor’s Version),4.03,16,41,10
2022-10-16 11:23:00,Taylor Swift,Fifteen (Taylor’s Version),4.91,16,41,10
2022-10-16 11:27:00,Taylor Swift,Jump Then Fall (Taylor’s Version),3.96,16,41,10
2022-10-16 11:31:00,Taylor Swift,You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault),3.68,16,41,10
2022-10-16 11:34:00,Taylor Swift,Forever & Always (Taylor’s Version),3.76,16,41,10
2022-10-16 11:38:00,Taylor Swift,We Were Happy (Taylor’s Version) (From The Vault),4.07,16,41,10
2022-10-16 11:43:00,Taylor Swift,Mr. Perfectly Fine (Taylor’s Version) (From The Vault),4.63,16,41,10
2022-10-16 11:46:00,Taylor Swift,Untouchable (Taylor’s Version),3.46,16,41,10
2022-10-16 12:27:00,Taylor Swift,State Of Grace (Acoustic Version) (Taylor's Version),5.36,16,41,10
2022-10-16 12:31:00,Taylor Swift,Treacherous (Taylor's Version),4.05,16,41,10
2022-10-16 12:35:00,Taylor Swift,I Almost Do (Taylor's Version),4.08,16,41,10
2022-10-16 12:43:00,Taylor Swift,Sad Beautiful Tragic (Taylor's Version),0.59,16,41,10
2022-10-16 12:48:00,Taylor Swift,Holy Ground (Taylor's Version),3.38,16,41,10
2022-10-16 12:52:00,Taylor Swift,The Very First Night (Taylor's Version) (From The Vault),3.34,16,41,10
2022-10-16 12:55:00,Taylor Swift,Stay Stay Stay (Taylor's Version),3.43,16,41,10
2022-10-16 13:26:00,Taylor Swift,Girl At Home (Taylor's Version),1.99,16,41,10
2022-10-16 14:43:00,Taylor Swift,Girl At Home (Taylor's Version),1.7,16,41,10
2022-10-16 15:10:00,Taylor Swift,Message In A Bottle (Taylor's Version) (From The Vault),3.77,16,41,10
2022-10-16 15:44:00,Taylor Swift,Better Man (Taylor's Version) (From The Vault),3.74,16,41,10
2022-10-17 02:30:00,Taylor Swift,Treacherous (Taylor's Version),4.05,17,42,10
2022-10-17 02:35:00,Taylor Swift,The Moment I Knew (Taylor's Version),4.75,17,42,10
2022-10-17 02:39:00,Taylor Swift,I Almost Do (Taylor's Version),4.08,17,42,10
2022-10-17 02:43:00,Taylor Swift,Sad Beautiful Tragic (Taylor's Version),4.75,17,42,10
2022-10-17 02:48:00,Taylor Swift,The Last Time (feat. Gary Lightbody of Snow Patrol) (Taylor’s Version),4.98,17,42,10
2022-10-17 02:53:00,Taylor Swift,Run (feat. Ed Sheeran) (Taylor’s Version) (From The Vault),4.0,17,42,10
2022-10-17 03:04:00,Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),10.22,17,42,10
2022-10-17 03:07:00,Taylor Swift,Come Back...Be Here (Taylor's Version),3.72,17,42,10
2022-10-17 03:12:00,Taylor Swift,Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From The Vault),4.31,17,42,10
2022-10-17 03:53:00,Taylor Swift,Everything Has Changed (feat. Ed Sheeran) (Taylor’s Version),3.74,17,42,10
2022-10-17 03:58:00,Taylor Swift,State Of Grace (Taylor's Version),4.92,17,42,10
2022-10-17 04:02:00,Taylor Swift,Sad Beautiful Tragic (Taylor's Version),4.75,17,42,10
2022-10-17 04:14:00,Taylor Swift,Treacherous (Taylor's Version),1.2,17,42,10
2022-10-17 05:30:00,Taylor Swift,Treacherous (Taylor's Version),2.86,17,42,10
2022-10-17 05:34:00,Taylor Swift,Message In A Bottle (Taylor's Version) (From The Vault),3.77,17,42,10
2022-10-17 05:37:00,Taylor Swift,We Are Never Ever Getting Back Together (Taylor's Version),3.22,17,42,10
2022-10-17 05:42:00,Taylor Swift,State Of Grace (Acoustic Version) (Taylor's Version),5.36,17,42,10
2022-10-17 05:47:00,Taylor Swift,Better Man (Taylor's Version) (From The Vault),4.95,17,42,10
2022-10-17 05:50:00,Taylor Swift,Holy Ground (Taylor's Version),3.38,17,42,10
2022-10-17 06:01:00,Taylor Swift,Stay Stay Stay (Taylor's Version),0.75,17,42,10
2022-10-17 07:34:00,Taylor Swift,the last great american dynasty,3.85,17,42,10
2022-10-17 07:34:00,Taylor Swift,invisible string,0.55,17,42,10
2022-10-17 07:38:00,Taylor Swift,invisible string,3.65,17,42,10
2022-10-17 08:18:00,Taylor Swift,hoax,3.67,17,42,10
2022-10-17 08:19:00,Taylor Swift,peace,0.57,17,42,10
2022-10-17 08:50:00,Taylor Swift,illicit affairs,3.18,17,42,10
2022-10-17 08:55:00,Taylor Swift,invisible string,4.21,17,42,10
2022-10-17 08:58:00,Taylor Swift,mad woman,3.95,17,42,10
2022-10-17 09:05:00,Taylor Swift,epiphany,4.83,17,42,10
2022-10-17 09:09:00,Taylor Swift,august,4.37,17,42,10
2022-10-17 09:13:00,Taylor Swift,the 1,3.5,17,42,10
2022-10-17 09:17:00,Taylor Swift,peace,3.9,17,42,10
2022-10-17 09:20:00,Taylor Swift,mirrorball,3.48,17,42,10
2022-10-17 09:24:00,Taylor Swift,hoax,3.67,17,42,10
2022-10-17 09:29:00,Taylor Swift,exile (feat. Bon Iver),4.76,17,42,10
2022-10-17 09:32:00,Taylor Swift,seven,3.48,17,42,10
2022-10-17 09:37:00,Taylor Swift,betty,4.91,17,42,10
2022-10-17 09:41:00,Taylor Swift,cardigan,3.99,17,42,10
2022-10-17 09:44:00,Taylor Swift,my tears ricochet,2.79,17,42,10
2022-10-17 11:34:00,Taylor Swift,my tears ricochet,1.48,17,42,10
2022-10-17 11:38:00,Taylor Swift,the last great american dynasty,3.85,17,42,10
2022-10-17 11:41:00,Taylor Swift,this is me trying,3.25,17,42,10
2022-10-17 11:44:00,Taylor Swift,illicit affairs,3.18,17,42,10
2022-10-17 11:49:00,Taylor Swift,invisible string,4.21,17,42,10
2022-10-17 11:53:00,Taylor Swift,mad woman,3.95,17,42,10
2022-10-17 11:57:00,Taylor Swift,epiphany,4.83,17,42,10
2022-10-17 12:02:00,Taylor Swift,august,4.37,17,42,10
2022-10-17 12:05:00,Taylor Swift,the 1,3.5,17,42,10
2022-10-17 12:09:00,Taylor Swift,peace,3.9,17,42,10
2022-10-17 12:13:00,Taylor Swift,mirrorball,3.48,17,42,10
2022-10-17 12:16:00,Taylor Swift,hoax,3.67,17,42,10
2022-10-17 12:21:00,Taylor Swift,exile (feat. Bon Iver),4.76,17,42,10
2022-10-17 12:25:00,Taylor Swift,seven,3.48,17,42,10
2022-10-17 12:30:00,Taylor Swift,betty,4.91,17,42,10
2022-10-17 12:39:00,Taylor Swift,cardigan,3.99,17,42,10
2022-10-17 12:43:00,Taylor Swift,my tears ricochet,4.26,17,42,10
2022-10-17 12:47:00,Taylor Swift,the last great american dynasty,3.85,17,42,10
2022-10-17 12:50:00,Taylor Swift,this is me trying,3.25,17,42,10
2022-10-17 12:53:00,Taylor Swift,illicit affairs,3.18,17,42,10
2022-10-17 12:58:00,Taylor Swift,invisible string,4.21,17,42,10
2022-10-17 13:15:00,Taylor Swift,mad woman,3.95,17,42,10
2022-10-17 13:23:00,Taylor Swift,epiphany,4.83,17,42,10
2022-10-17 13:28:00,Taylor Swift,august,4.37,17,42,10
2022-10-17 13:31:00,Taylor Swift,the 1,3.5,17,42,10
2022-10-17 13:35:00,Taylor Swift,peace,3.9,17,42,10
2022-10-17 14:33:00,Taylor Swift,mirrorball,3.07,17,42,10
2022-10-17 14:36:00,Taylor Swift,hoax,3.67,17,42,10
2022-10-17 14:41:00,Taylor Swift,exile (feat. Bon Iver),4.76,17,42,10
2022-10-17 14:45:00,Taylor Swift,seven,3.48,17,42,10
2022-10-17 15:15:00,Taylor Swift,betty,4.91,17,42,10
2022-10-17 15:19:00,Taylor Swift,cardigan,3.99,17,42,10
2022-10-17 15:24:00,Taylor Swift,my tears ricochet,4.26,17,42,10
2022-10-17 15:27:00,Taylor Swift,the last great american dynasty,3.85,17,42,10
2022-10-17 15:39:00,Taylor Swift,this is me trying,1.1,17,42,10
2022-10-18 02:34:00,Taylor Swift,this is me trying,2.16,18,42,10
2022-10-18 02:37:00,Taylor Swift,illicit affairs,3.18,18,42,10
2022-10-18 02:42:00,Taylor Swift,invisible string,4.21,18,42,10
2022-10-18 02:46:00,Taylor Swift,mad woman,3.95,18,42,10
2022-10-18 02:51:00,Taylor Swift,epiphany,4.83,18,42,10
2022-10-18 02:55:00,Taylor Swift,august,4.37,18,42,10
2022-10-18 02:59:00,Taylor Swift,the 1,3.5,18,42,10
2022-10-18 03:03:00,Taylor Swift,peace,3.9,18,42,10
2022-10-18 03:07:00,Taylor Swift,mirrorball,1.02,18,42,10
2022-10-18 03:25:00,Taylor Swift,Daylight,3.78,18,42,10
2022-10-18 03:37:00,Taylor Swift,Clean,1.17,18,42,10
2022-10-18 04:38:00,Taylor Swift,Clean,3.35,18,42,10
2022-10-18 04:41:00,Taylor Swift,Lover,1.44,18,42,10
2022-10-18 06:49:00,Taylor Swift,Lover,2.26,18,42,10
2022-10-18 06:54:00,Taylor Swift,august,4.37,18,42,10
2022-10-18 06:58:00,Taylor Swift,Run (feat. Ed Sheeran) (Taylor’s Version) (From The Vault),4.0,18,42,10
2022-10-18 07:02:00,Taylor Swift,Love Story (Taylor’s Version),3.93,18,42,10
2022-10-18 07:10:00,Taylor Swift,All Too Well (Taylor's Version),5.49,18,42,10
2022-10-18 08:12:00,Taylor Swift,Wildest Dreams (Taylor's Version),3.67,18,42,10
2022-10-18 08:17:00,Taylor Swift,champagne problems,4.07,18,42,10
2022-10-18 08:24:00,Taylor Swift,exile (feat. Bon Iver),4.76,18,42,10
2022-10-18 08:28:00,Taylor Swift,You Belong With Me (Taylor’s Version),3.85,18,42,10
2022-10-18 08:32:00,Taylor Swift,Mean,3.96,18,42,10
2022-10-18 08:36:00,Taylor Swift,my tears ricochet,4.26,18,42,10
2022-10-18 08:40:00,Taylor Swift,Delicate,3.87,18,42,10
2022-10-18 08:44:00,Taylor Swift,Begin Again (Taylor's Version),3.98,18,42,10
2022-10-18 08:47:00,Taylor Swift,I Think He Knows,2.89,18,42,10
2022-10-18 08:58:00,Taylor Swift,This Is Why We Can't Have Nice Things,0.81,18,42,10
2022-10-18 10:07:00,Taylor Swift,willow,3.41,18,42,10
2022-10-18 10:13:00,Taylor Swift,Untouchable (Taylor’s Version),5.2,18,42,10
2022-10-18 10:18:00,Taylor Swift,evermore (feat. Bon Iver),5.07,18,42,10
2022-10-18 10:59:00,Taylor Swift,We Were Happy (Taylor’s Version) (From The Vault),4.07,18,42,10
2022-10-18 11:03:00,Taylor Swift,White Horse (Taylor’s Version),3.29,18,42,10
2022-10-18 11:23:00,Taylor Swift,White Horse (Taylor’s Version),0.62,18,42,10
2022-10-18 11:27:00,Taylor Swift,this is me trying,3.25,18,42,10
2022-10-18 11:33:00,Taylor Swift,Enchanted,5.87,18,42,10
2022-10-18 11:43:00,Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),10.22,18,42,10
2022-10-18 11:47:00,Taylor Swift,invisible string,4.21,18,42,10
2022-10-18 11:50:00,Taylor Swift,ME! (feat. Brendon Urie of Panic! At The Disco),3.22,18,42,10
2022-10-18 11:55:00,Taylor Swift,betty,4.91,18,42,10
2022-10-18 11:59:00,Taylor Swift,I Knew You Were Trouble (Taylor's Version),3.66,18,42,10
2022-10-18 12:01:00,Taylor Swift,We Are Never Ever Getting Back Together (Taylor's Version),1.97,18,42,10
2022-10-18 12:04:00,Taylor Swift,the 1,3.5,18,42,10
2022-10-18 12:08:00,Taylor Swift,Our Song,2.06,18,42,10
2022-10-18 12:12:00,Taylor Swift,my tears ricochet,4.26,18,42,10
2022-10-18 12:18:00,Adele,Easy On Me,3.74,18,42,10
2022-10-18 12:31:00,Ed Sheeran,The Joker And The Queen (feat. Taylor Swift),1.4,18,42,10
2022-10-18 12:34:00,Ed Sheeran,The Joker And The Queen (feat. Taylor Swift),1.7,18,42,10
2022-10-18 12:39:00,Céline Dion,Immortality (feat. Bee Gees),4.18,18,42,10
2022-10-18 12:43:00,Taylor Swift,august,4.37,18,42,10
2022-10-18 12:48:00,Adele,Love In The Dark,4.77,18,42,10
2022-10-18 12:51:00,Ryan Hurd,Chasing After You (with Maren Morris),3.47,18,42,10
2022-10-18 12:56:00,Céline Dion,"My Heart Will Go On - Love Theme from ""Titanic""",4.67,18,42,10
2022-10-18 12:59:00,Taylor Swift,willow,3.58,18,42,10
2022-10-18 13:04:00,Beyoncé,Halo,4.35,18,42,10
2022-10-18 13:09:00,Adele,Can I Get It,3.51,18,42,10
2022-10-18 13:13:00,Selena Gomez,Lose You To Love Me,3.44,18,42,10
2022-10-18 13:16:00,Taylor Swift,gold rush,3.09,18,42,10
2022-10-18 13:19:00,Beyoncé,Beautiful Liar,3.33,18,42,10
2022-10-18 13:22:00,Lewis Capaldi,Someone You Loved,3.04,18,42,10
2022-10-18 13:25:00,Ed Sheeran,Afterglow,3.09,18,42,10
2022-10-18 13:30:00,Taylor Swift,Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From The Vault),4.31,18,42,10
2022-10-18 13:34:00,Céline Dion,Right In Front of You,4.23,18,42,10
2022-10-18 13:38:00,Lady Gaga,Shallow - Radio Edit,3.62,18,42,10
2022-10-18 13:41:00,Camila Cabello,Shameless,3.66,18,42,10
2022-10-18 13:46:00,Taylor Swift,exile (feat. Bon Iver),4.76,18,42,10
2022-10-18 13:51:00,Adele,Someone Like You,4.75,18,42,10
2022-10-18 13:56:00,Céline Dion,I Surrender,4.8,18,42,10
2022-10-18 14:16:00,Lea Salonga,A Whole New World,4.21,18,42,10
2022-10-18 14:21:00,Taylor Swift,evermore (feat. Bon Iver),5.07,18,42,10
2022-10-18 14:26:00,Adele,All I Ask,4.53,18,42,10
2022-10-18 14:30:00,Camila Cabello,Bam Bam (feat. Ed Sheeran),3.43,18,42,10
2022-10-18 14:34:00,Billie Eilish,No Time To Die,4.07,18,42,10
2022-10-18 14:37:00,Taylor Swift,mirrorball,3.48,18,42,10
2022-10-18 14:41:00,Idina Menzel,"Let It Go - From ""Frozen""/Soundtrack Version",3.73,18,42,10
2022-10-18 15:26:00,Taylor Swift,my tears ricochet,4.26,18,42,10
2022-10-18 17:26:00,Adele,Easy On Me,3.38,18,42,10
2022-10-18 17:29:00,Ed Sheeran,The Joker And The Queen (feat. Taylor Swift),3.09,18,42,10
2022-10-18 17:33:00,Céline Dion,Immortality (feat. Bee Gees),4.18,18,42,10
2022-10-18 17:47:00,Taylor Swift,august,1.4,18,42,10
2022-10-19 02:05:00,Taylor Swift,august,2.97,19,42,10
2022-10-19 02:10:00,Adele,Love In The Dark,4.77,19,42,10
2022-10-19 02:13:00,Ryan Hurd,Chasing After You (with Maren Morris),3.47,19,42,10
